iteration,ratio,objective,residual,left_bc,right_bc
1072,2.2922913482e-02,2.9272993281e-01,2.5811725855e-01,1.6230044421e-03,1.8382628914e-03
1073,2.2870031041e-02,2.9205461405e-01,2.5751876831e-01,1.6191293253e-03,1.8344552955e-03
1074,2.2817056562e-02,2.9137811996e-01,2.5691938400e-01,1.6152516473e-03,1.8306219717e-03
1075,2.2763986254e-02,2.9070040211e-01,2.5631919503e-01,1.6113759484e-03,1.8267447595e-03
1076,2.2710824639e-02,2.9002151825e-01,2.5571769476e-01,1.6074897721e-03,1.8228925765e-03
1077,2.2657576092e-02,2.8934152424e-01,2.5511518121e-01,1.6036015004e-03,1.8190327100e-03
1078,2.2604239300e-02,2.8866040334e-01,2.5451186299e-01,1.5997090377e-03,1.8151450204e-03
1079,2.2550822285e-02,2.8797825798e-01,2.5390771031e-01,1.5958119184e-03,1.8112428952e-03
1080,2.2497321986e-02,2.8729504906e-01,2.5330251455e-01,1.5919019934e-03,1.8073513638e-03
1081,2.2443749194e-02,2.8661091439e-01,2.5269645452e-01,1.5879870625e-03,1.8034589011e-03
1082,2.2390101869e-02,2.8592582792e-01,2.5208991766e-01,1.5840725973e-03,1.7995183589e-03
1083,2.2336382489e-02,2.8523982130e-01,2.5148245692e-01,1.5801468398e-03,1.7955895746e-03
1084,2.2282595577e-02,2.8455295227e-01,2.5087410212e-01,1.5762187541e-03,1.7916662619e-03
1085,2.2228748571e-02,2.8386531584e-01,2.5026524067e-01,1.5722860117e-03,1.7877215287e-03
1086,2.2174837241e-02,2.8317685798e-01,2.4965582788e-01,1.5683524543e-03,1.7837504856e-03
1087,2.2120869317e-02,2.8248767741e-01,2.4904556572e-01,1.5644123778e-03,1.7797987675e-03
1088,2.2066845676e-02,2.8179778531e-01,2.4843475223e-01,1.5604684595e-03,1.7758348258e-03
1089,2.2012769161e-02,2.8110721800e-01,2.4782356620e-01,1.5565213980e-03,1.7718438758e-03
1090,2.1958644950e-02,2.8041604161e-01,2.4721179903e-01,1.5525643248e-03,1.7678599106e-03
1091,2.1904479096e-02,2.7972433344e-01,2.4659959972e-01,1.5486053890e-03,1.7638680292e-03
1092,2.1850271600e-02,2.7903209347e-01,2.4598702788e-01,1.5446488978e-03,1.7598576378e-03
1093,2.1796025889e-02,2.7833936550e-01,2.4537396431e-01,1.5406826278e-03,1.7558574909e-03
1094,2.1741746703e-02,2.7764621004e-01,2.4476064742e-01,1.5367163578e-03,1.7518398818e-03
1095,2.1687430541e-02,2.7695258241e-01,2.4414707720e-01,1.5327497385e-03,1.7478008522e-03
1096,2.1633095491e-02,2.7625871357e-01,2.4353301525e-01,1.5287772985e-03,1.7437925562e-03
1097,2.1578731853e-02,2.7556447964e-01,2.4291904271e-01,1.5248059062e-03,1.7397378106e-03
1098,2.1524351004e-02,2.7487002593e-01,2.4230475724e-01,1.5208325349e-03,1.7356942408e-03
1099,2.1469951849e-02,2.7417533845e-01,2.4169029295e-01,1.5168519458e-03,1.7316525336e-03
1100,2.1415540077e-02,2.7348048985e-01,2.4107590318e-01,1.5128713567e-03,1.7275874270e-03
1101,2.1361118533e-02,2.7278551646e-01,2.4046133459e-01,1.5088887885e-03,1.7235293053e-03
1102,2.1306690498e-02,2.7209046017e-01,2.3984682560e-01,1.5048994683e-03,1.7194639659e-03
1103,2.1252260785e-02,2.7139538247e-01,2.3923245072e-01,1.5009134077e-03,1.7153797671e-03
1104,2.1197835886e-02,2.7070036624e-01,2.3861800134e-01,1.4969279291e-03,1.7113084905e-03
1105,2.1143410550e-02,2.7000534441e-01,2.3800365627e-01,1.4929341851e-03,1.7072345363e-03
1106,2.1088998268e-02,2.6931048930e-01,2.3738974333e-01,1.4889480080e-03,1.7031264724e-03
1107,2.1034599186e-02,2.6861580275e-01,2.3677581549e-01,1.4849584550e-03,1.6990402946e-03
1108,2.0980214398e-02,2.6792129874e-01,2.3616206646e-01,1.4809649438e-03,1.6949581914e-03
1109,2.0925848134e-02,2.6722703129e-01,2.3554889858e-01,1.4769792324e-03,1.6908340622e-03
1110,2.0871507760e-02,2.6653309446e-01,2.3493582010e-01,1.4729882823e-03,1.6867391532e-03
1111,2.0817195610e-02,2.6583951805e-01,2.3432309926e-01,1.4689964009e-03,1.6826455249e-03
1112,2.0762915768e-02,2.6514635421e-01,2.3371121287e-01,1.4650073135e-03,1.6785068437e-03
1113,2.0708673120e-02,2.6445366535e-01,2.3309938610e-01,1.4610112412e-03,1.6744165914e-03
1114,2.0654463508e-02,2.6376139838e-01,2.3248825967e-01,1.4570205240e-03,1.6702932771e-03
1115,2.0600301301e-02,2.6306973677e-01,2.3187787831e-01,1.4530328335e-03,1.6661530826e-03
1116,2.0546187154e-02,2.6237868890e-01,2.3126766086e-01,1.4490417670e-03,1.6620609676e-03
1117,2.0492119099e-02,2.6168822963e-01,2.3065842688e-01,1.4450554736e-03,1.6579248477e-03
1118,2.0438109460e-02,2.6099851634e-01,2.3004998267e-01,1.4410699951e-03,1.6537833726e-03
1119,2.0384154518e-02,2.6030950155e-01,2.2944174707e-01,1.4370799763e-03,1.6496954486e-03
1120,2.0330260327e-02,2.5962126255e-01,2.2883498669e-01,1.4330974082e-03,1.6455302248e-03
1121,2.0276434543e-02,2.5893389713e-01,2.2822858393e-01,1.4291146072e-03,1.6414166894e-03
1122,2.0222677240e-02,2.5824740622e-01,2.2762309015e-01,1.4251311077e-03,1.6373004764e-03
1123,2.0168994690e-02,2.5756186992e-01,2.2701883316e-01,1.4211576199e-03,1.6331460793e-03
1124,2.0115383975e-02,2.5687725097e-01,2.2641514242e-01,1.4171811054e-03,1.6290297499e-03
1125,2.0061857494e-02,2.5619370770e-01,2.2581261396e-01,1.4132057549e-03,1.6249036416e-03
1126,2.0008415246e-02,2.5551124010e-01,2.2521117330e-01,1.4092392521e-03,1.6207674053e-03
1127,1.9955060294e-02,2.5482988730e-01,2.2461079061e-01,1.4052735642e-03,1.6166360583e-03
1128,1.9901796359e-02,2.5414969679e-01,2.2401133180e-01,1.4013050823e-03,1.6125313705e-03
1129,1.9848629055e-02,2.5347074028e-01,2.2341348231e-01,1.3973453315e-03,1.6083804658e-03
1130,1.9795558091e-02,2.5279301405e-01,2.2281648219e-01,1.3933858136e-03,1.6042673960e-03
1131,1.9742590322e-02,2.5211660564e-01,2.2222076356e-01,1.3894276926e-03,1.6001565382e-03
1132,1.9689730561e-02,2.5144157652e-01,2.2162666917e-01,1.3854815625e-03,1.5960092423e-03
1133,1.9636975819e-02,2.5076788850e-01,2.2103331983e-01,1.3815273996e-03,1.5919294674e-03
1134,1.9584336889e-02,2.5009567942e-01,2.2044189274e-01,1.3775889529e-03,1.5877897386e-03
1135,1.9531815229e-02,2.4942496791e-01,2.1985158324e-01,1.3736508554e-03,1.5836874954e-03
1136,1.9479411351e-02,2.4875576049e-01,2.1926262975e-01,1.3697200920e-03,1.5795929357e-03
1137,1.9427134588e-02,2.4808817636e-01,2.1867562830e-01,1.3657930540e-03,1.5754618216e-03
1138,1.9374980784e-02,2.4742216244e-01,2.1808953583e-01,1.3618652010e-03,1.5713975299e-03
1139,1.9322958545e-02,2.4675782863e-01,2.1750555933e-01,1.3579464285e-03,1.5672805021e-03
1140,1.9271066558e-02,2.4609515816e-01,2.1692286432e-01,1.3540282380e-03,1.5632010764e-03
1141,1.9219315398e-02,2.4543428607e-01,2.1634198725e-01,1.3501178473e-03,1.5591119882e-03
1142,1.9167702001e-02,2.4477517325e-01,2.1576260030e-01,1.3462144416e-03,1.5550428070e-03
1143,1.9116231182e-02,2.4411788117e-01,2.1518522501e-01,1.3423153432e-03,1.5509503428e-03
1144,1.9064903960e-02,2.4346242286e-01,2.1460910141e-01,1.3384188060e-03,1.5469134087e-03
1145,1.9013731495e-02,2.4280894082e-01,2.1403537691e-01,1.3345353073e-03,1.5428210609e-03
1146,1.8962707223e-02,2.4215735123e-01,2.1346291900e-01,1.3306541368e-03,1.5387891326e-03
1147,1.8911838362e-02,2.4150774628e-01,2.1289257705e-01,1.3267794857e-03,1.5347374137e-03
1148,1.8861124477e-02,2.4086012039e-01,2.1232409775e-01,1.3229094911e-03,1.5306927962e-03
1149,1.8810579424e-02,2.4021465052e-01,2.1175754070e-01,1.3190503232e-03,1.5266606351e-03
1150,1.8760193065e-02,2.3957120720e-01,2.1119284630e-01,1.3151908061e-03,1.5226452379e-03
1151,1.8709973642e-02,2.3892989568e-01,2.1063037217e-01,1.3113443274e-03,1.5186080709e-03
1152,1.8659922102e-02,2.3829072807e-01,2.1006944776e-01,1.3074984308e-03,1.5146295773e-03
1153,1.8610043040e-02,2.3765376303e-01,2.0951113105e-01,1.3036655728e-03,1.5105976490e-03
1154,1.8560338425e-02,2.3701902572e-01,2.0895431936e-01,1.2998358579e-03,1.5066347551e-03
1155,1.8510811540e-02,2.3638655804e-01,2.0840004086e-01,1.2960194144e-03,1.5026323963e-03
1156,1.8461463842e-02,2.3575637862e-01,2.0784756541e-01,1.2922083260e-03,1.4986729948e-03
1157,1.8412299051e-02,2.3512853496e-01,2.0729739964e-01,1.2884041062e-03,1.4947094023e-03
1158,1.8363316364e-02,2.3450301681e-01,2.0674946904e-01,1.2846071040e-03,1.4907476725e-03
1159,1.8314520159e-02,2.3387988005e-01,2.0620352030e-01,1.2808149913e-03,1.4868209837e-03
1160,1.8265913861e-02,2.3325916845e-01,2.0566013455e-01,1.2770338217e-03,1.4828696148e-03
1161,1.8217498201e-02,2.3264089134e-01,2.0511853695e-01,1.2732542818e-03,1.4789811103e-03
1162,1.8169274638e-02,2.3202506732e-01,2.0457988977e-01,1.2694929028e-03,1.4750248520e-03
1163,1.8121245576e-02,2.3141172715e-01,2.0404250920e-01,1.2657287298e-03,1.4711930417e-03
1164,1.8073415248e-02,2.3080092482e-01,2.0350877941e-01,1.2619898189e-03,1.4672247926e-03
1165,1.8025783215e-02,2.3019265477e-01,2.0297570527e-01,1.2582401978e-03,1.4634547988e-03
1166,1.7978349696e-02,2.2958691977e-01,2.0244710147e-01,1.2545210775e-03,1.4594607055e-03
1167,1.7931120379e-02,2.2898379248e-01,2.0191816986e-01,1.2507813517e-03,1.4557809336e-03
1168,1.7884092128e-02,2.2838323284e-01,2.0139512420e-01,1.2470940128e-03,1.4517168747e-03
1169,1.7837273039e-02,2.2778534424e-01,2.0086963475e-01,1.2433555676e-03,1.4482153347e-03
1170,1.7790660706e-02,2.2719009593e-01,2.0035354793e-01,1.2397120008e-03,1.4439427759e-03
1171,1.7744256002e-02,2.2659749910e-01,1.9982981682e-01,1.2359500397e-03,1.4408181887e-03
1172,1.7698062866e-02,2.2600760404e-01,1.9932338595e-01,1.2323805131e-03,1.4360413188e-03
1173,1.7652078455e-02,2.2542037442e-01,1.9879715145e-01,1.2285492849e-03,1.4337729663e-03
1174,1.7606311154e-02,2.2483591735e-01,1.9830751419e-01,1.2251411099e-03,1.4276992297e-03
1175,1.7560751775e-02,2.2425411548e-01,1.9776690006e-01,1.2210985878e-03,1.4276229776e-03
1176,1.7515411112e-02,2.2367510665e-01,1.9731430709e-01,1.2180930935e-03,1.4179868158e-03
1177,1.7470290184e-02,2.2309890389e-01,1.9672445953e-01,1.2134257704e-03,1.4240186429e-03
1178,1.7425397235e-02,2.2252561245e-01,1.9637024403e-01,1.2115507852e-03,1.4039860107e-03
1179,1.7380750057e-02,2.2195545956e-01,1.9562275708e-01,1.2049791403e-03,1.4282910852e-03
1180,1.7336416330e-02,2.2138930950e-01,1.9556115568e-01,1.2065126793e-03,1.3763026800e-03
1181,1.7292595297e-02,2.2082970664e-01,1.9431079924e-01,1.1939379619e-03,1.4579527779e-03
1182,1.7249841076e-02,2.2028372716e-01,1.9514119625e-01,1.2061781017e-03,1.3080749195e-03
1183,1.7209155936e-02,2.1976417024e-01,1.9248704612e-01,1.1756389868e-03,1.5520734014e-03
1184,1.7169542347e-02,2.1925829723e-01,1.9511686265e-01,1.2142218184e-03,1.1999215931e-03
1185,1.7125518279e-02,2.1869610157e-01,1.9120673835e-01,1.1599418940e-03,1.5889945207e-03
1186,1.7075813154e-02,2.1806135774e-01,1.9309432805e-01,1.1950185290e-03,1.3016844168e-03
1187,1.7032233007e-02,2.1750483103e-01,1.9241940975e-01,1.1885234853e-03,1.3200186659e-03
1188,1.6994218979e-02,2.1701938473e-01,1.9008775055e-01,1.1547047179e-03,1.5384586295e-03
1189,1.6950458697e-02,2.1646055765e-01,1.9210207462e-01,1.1915902141e-03,1.2442581356e-03
1190,1.6904352639e-02,2.1587177459e-01,1.9030350447e-01,1.1650013039e-03,1.3918257318e-03
1191,1.6864417286e-02,2.1536179259e-01,1.8921639025e-01,1.1501887348e-03,1.4643514296e-03
1192,1.6824473692e-02,2.1485170536e-01,1.9068294764e-01,1.1785670649e-03,1.2383086141e-03
1193,1.6780111231e-02,2.1428518835e-01,1.8857601285e-01,1.1471207254e-03,1.4237968717e-03
1194,1.6738438917e-02,2.1375302505e-01,1.8826681376e-01,1.1466926662e-03,1.4019284863e-03
1195,1.6699658475e-02,2.1325779147e-01,1.8911585212e-01,1.1661063181e-03,1.2480876176e-03
1196,1.6657728064e-02,2.1272233222e-01,1.8704180419e-01,1.1356922332e-03,1.4323606156e-03
1197,1.6615638084e-02,2.1218483523e-01,1.8721953034e-01,1.1438516667e-03,1.3526787516e-03
1198,1.6576836273e-02,2.1168932877e-01,1.8751819432e-01,1.1534948135e-03,1.2636187021e-03
1199,1.6536909089e-02,2.1117945109e-01,1.8565897644e-01,1.1256550206e-03,1.4263924677e-03
1200,1.6495427632e-02,2.1064972505e-01,1.8613032997e-01,1.1377448682e-03,1.3141946401e-03
1201,1.6456289251e-02,2.1014992055e-01,1.8595081568e-01,1.1382375378e-03,1.2816729723e-03
1202,1.6417688945e-02,2.0965698734e-01,1.8440435827e-01,1.1152175721e-03,1.4100453118e-03
1203,1.6377405281e-02,2.0914255735e-01,1.8500140309e-01,1.1293117423e-03,1.2848037295e-03
1204,1.6338102663e-02,2.0864065550e-01,1.8440507352e-01,1.1230654782e-03,1.3004926732e-03
1205,1.6300185778e-02,2.0815644972e-01,1.8323290348e-01,1.1071618646e-03,1.3851927361e-03
1206,1.6261308631e-02,2.0765998121e-01,1.8380320072e-01,1.1213106336e-03,1.2643674854e-03
1207,1.6222275051e-02,2.0716151502e-01,1.8288342655e-01,1.1099879630e-03,1.3178208610e-03
1208,1.6184581767e-02,2.0668016467e-01,1.8212975562e-01,1.1013603071e-03,1.3536806218e-03
1209,1.6146933481e-02,2.0619938895e-01,1.8253886700e-01,1.1123314034e-03,1.2537207222e-03
1210,1.6108670618e-02,2.0571076497e-01,1.8143340945e-01,1.0973273311e-03,1.3304082677e-03
1211,1.6071079509e-02,2.0523071941e-01,1.8109469116e-01,1.0951411678e-03,1.3184616109e-03
1212,1.6034215944e-02,2.0475996472e-01,1.8121820688e-01,1.1006110581e-03,1.2535647256e-03
1213,1.5997024706e-02,2.0428502560e-01,1.8009375036e-01,1.0850306135e-03,1.3340968871e-03
1214,1.5959792045e-02,2.0380955748e-01,1.8008504808e-01,1.0883591603e-03,1.2840917334e-03
1215,1.5923289042e-02,2.0334340725e-01,1.7983672023e-01,1.0877399473e-03,1.2629287085e-03
1216,1.5887053983e-02,2.0288067870e-01,1.7887671292e-01,1.0753257666e-03,1.3250708580e-03
1217,1.5850591675e-02,2.0241504814e-01,1.7903213203e-01,1.0816551512e-03,1.2566364603e-03
1218,1.5814379734e-02,2.0195261482e-01,1.7842510343e-01,1.0752509115e-03,1.2775001815e-03
1219,1.5778712722e-02,2.0149714034e-01,1.7778705060e-01,1.0682473658e-03,1.3027616078e-03
1220,1.5743162688e-02,2.0104315970e-01,1.7788967490e-01,1.0733961826e-03,1.2419522973e-03
1221,1.5707551467e-02,2.0058839768e-01,1.7706549168e-01,1.0630863253e-03,1.2892043451e-03
1222,1.5672231745e-02,2.0013735816e-01,1.7679697275e-01,1.0618380038e-03,1.2722004903e-03
1223,1.5637319187e-02,1.9969151821e-01,1.7664249241e-01,1.0623813141e-03,1.2425213354e-03
1224,1.5602521639e-02,1.9924714696e-01,1.7583854496e-01,1.0522833327e-03,1.2885768665e-03
1225,1.5567756472e-02,1.9880318921e-01,1.7581537366e-01,1.0550104780e-03,1.2437710539e-03
1226,1.5533240943e-02,1.9836241938e-01,1.7532302439e-01,1.0501379147e-03,1.2538016308e-03
1227,1.5499052648e-02,1.9792582840e-01,1.7477215827e-01,1.0443677893e-03,1.2709992006e-03
1228,1.5465030267e-02,1.9749135617e-01,1.7473407090e-01,1.0469284607e-03,1.2288000435e-03
1229,1.5431077534e-02,1.9705777336e-01,1.7403672636e-01,1.0388123337e-03,1.2632923899e-03
1230,1.5397321710e-02,1.9662670512e-01,1.7381286621e-01,1.0382772889e-03,1.2431065552e-03
1231,1.5363840539e-02,1.9619914424e-01,1.7352046072e-01,1.0365378112e-03,1.2313305633e-03
1232,1.5330565174e-02,1.9577421155e-01,1.7290547490e-01,1.0295421816e-03,1.2573314598e-03
1233,1.5297406423e-02,1.9535076804e-01,1.7283007503e-01,1.0311105289e-03,1.2209587730e-03
1234,1.5264392730e-02,1.9492917694e-01,1.7226508260e-01,1.0248385370e-03,1.2415709207e-03
1235,1.5231596293e-02,1.9451036025e-01,1.7194098234e-01,1.0223952122e-03,1.2345425785e-03
1236,1.5199026812e-02,1.9409444183e-01,1.7170880735e-01,1.0214267531e-03,1.2171367416e-03
1237,1.5166617995e-02,1.9368057512e-01,1.7112524807e-01,1.0149421869e-03,1.2405904708e-03
1238,1.5134346358e-02,1.9326846022e-01,1.7099693418e-01,1.0156533681e-03,1.2114992132e-03
1239,1.5102237645e-02,1.9285842590e-01,1.7049655318e-01,1.0105164256e-03,1.2256707996e-03
1240,1.5070324821e-02,1.9245089311e-01,1.7016328871e-01,1.0079729836e-03,1.2207874097e-03
1241,1.5038604239e-02,1.9204581529e-01,1.6991451383e-01,1.0066967225e-03,1.2064334005e-03
1242,1.5007050665e-02,1.9164287020e-01,1.6938884556e-01,1.0010605911e-03,1.2243419187e-03
1243,1.4975640252e-02,1.9124175329e-01,1.6923226416e-01,1.0011063423e-03,1.1998425471e-03
1244,1.4944383209e-02,1.9084259495e-01,1.6874517500e-01,9.9599873647e-04,1.2137432350e-03
1245,1.4913300030e-02,1.9044565689e-01,1.6846182942e-01,9.9402747583e-04,1.2043552706e-03
1246,1.4882392684e-02,1.9005096424e-01,1.6815437376e-01,9.9168485031e-04,1.1979741976e-03
1247,1.4851651107e-02,1.8965838850e-01,1.6770711541e-01,9.8721205723e-04,1.2079152511e-03
1248,1.4821063119e-02,1.8926777411e-01,1.6751797497e-01,9.8670844454e-04,1.1882714462e-03
1249,1.4790620771e-02,1.8887901958e-01,1.6703201830e-01,9.8167394754e-04,1.2030261569e-03
1250,1.4760329095e-02,1.8849218916e-01,1.6681487858e-01,9.8072492983e-04,1.1870061280e-03
1251,1.4730192248e-02,1.8810733594e-01,1.6641931236e-01,9.7703444771e-04,1.1917678639e-03
1252,1.4700213731e-02,1.8772450462e-01,1.6608993709e-01,9.7431574250e-04,1.1891409522e-03
1253,1.4670392742e-02,1.8734368496e-01,1.6581577063e-01,9.7239535535e-04,1.1803960660e-03
1254,1.4640718924e-02,1.8696474470e-01,1.6539277136e-01,9.6820591716e-04,1.1889913585e-03
1255,1.4611188923e-02,1.8658764102e-01,1.6518545151e-01,9.6723914612e-04,1.1729798280e-03
1256,1.4581800916e-02,1.8621235061e-01,1.6474062204e-01,9.6270861104e-04,1.1844641995e-03
1257,1.4552553517e-02,1.8583885580e-01,1.6452592611e-01,9.6162455156e-04,1.1696683941e-03
1258,1.4523446361e-02,1.8546715192e-01,1.6412205994e-01,9.5772056375e-04,1.1767887045e-03
1259,1.4494483240e-02,1.8509728741e-01,1.6385442019e-01,9.5584662631e-04,1.1684400961e-03
1260,1.4465658540e-02,1.8472919054e-01,1.6351746023e-01,9.5293630147e-04,1.1682367185e-03
1261,1.4436972551e-02,1.8436286505e-01,1.6318887472e-01,9.5013965620e-04,1.1672594119e-03
1262,1.4408424253e-02,1.8399829790e-01,1.6291347146e-01,9.4810617156e-04,1.1603764724e-03
1263,1.4380007010e-02,1.8363540433e-01,1.6253805161e-01,9.4458251260e-04,1.1651527602e-03
1264,1.4351725998e-02,1.8327425048e-01,1.6230656207e-01,9.4315555179e-04,1.1536132079e-03
1265,1.4323574582e-02,1.8291475158e-01,1.6190136969e-01,9.3916809419e-04,1.1621700833e-03
1266,1.4295548459e-02,1.8255685270e-01,1.6169959307e-01,9.3814823776e-04,1.1475777719e-03
1267,1.4267653317e-02,1.8220062647e-01,1.6127353907e-01,9.3386118533e-04,1.1588475900e-03
1268,1.4239886385e-02,1.8184603751e-01,1.6109775007e-01,9.3321257737e-04,1.1416161433e-03
1269,1.4212242048e-02,1.8149301410e-01,1.6064782441e-01,9.2858762946e-04,1.1559312697e-03
1270,1.4184724972e-02,1.8114161585e-01,1.6050818563e-01,9.2845485779e-04,1.1348881526e-03
1271,1.4157332387e-02,1.8079180736e-01,1.6001565754e-01,9.2321750708e-04,1.1543974979e-03
1272,1.4130066188e-02,1.8044361286e-01,1.5994113684e-01,9.2399405548e-04,1.1262535118e-03
1273,1.4102931117e-02,1.8009709287e-01,1.5936422348e-01,9.1752962908e-04,1.1557573453e-03
1274,1.4075939717e-02,1.7975240760e-01,1.5941464901e-01,9.2005886836e-04,1.1137169786e-03
1275,1.4049112991e-02,1.7940982524e-01,1.5866866708e-01,9.1116846306e-04,1.1629473884e-03
1276,1.4022487915e-02,1.7906981800e-01,1.5896417201e-01,9.1717758914e-04,1.0933870217e-03
1277,1.3996155432e-02,1.7873354722e-01,1.5787965059e-01,9.0344628552e-04,1.1819433421e-03
1278,1.3970252430e-02,1.7840276100e-01,1.5865710378e-01,9.1637379956e-04,1.0581918759e-03
1279,1.3945075149e-02,1.7808124237e-01,1.5691803396e-01,8.9315907098e-04,1.2231618166e-03
1280,1.3920815977e-02,1.7777144816e-01,1.5856948495e-01,9.1903720750e-04,1.0011590784e-03
1281,1.3897674230e-02,1.7747592367e-01,1.5578743815e-01,8.7983207777e-04,1.2890164508e-03
1282,1.3873939930e-02,1.7717283219e-01,1.5848752856e-01,9.2312059132e-04,9.4540975988e-04
1283,1.3847871598e-02,1.7683993466e-01,1.5504711866e-01,8.7157858070e-04,1.3077029726e-03
1284,1.3817433115e-02,1.7645122949e-01,1.5747827291e-01,9.1348669957e-04,9.8380888812e-04
1285,1.3786948687e-02,1.7606193759e-01,1.5552715957e-01,8.8398536900e-04,1.1694923742e-03
1286,1.3760579083e-02,1.7572519276e-01,1.5547122061e-01,8.8484556181e-04,1.1405516416e-03
1287,1.3737953238e-02,1.7543625645e-01,1.5634104609e-01,9.0039061615e-04,1.0091303848e-03
1288,1.3714952244e-02,1.7514252942e-01,1.5405556560e-01,8.6457334692e-04,1.2441229774e-03
1289,1.3688240528e-02,1.7480141576e-01,1.5591900051e-01,8.9761789422e-04,9.9062360823e-04
1290,1.3659874408e-02,1.7443917505e-01,1.5411289036e-01,8.7022577645e-04,1.1624026811e-03
1291,1.3633599539e-02,1.7410364002e-01,1.5424732864e-01,8.7531562895e-04,1.1103155557e-03
1292,1.3610216031e-02,1.7380502820e-01,1.5470016003e-01,8.8559283176e-04,1.0248939507e-03
1293,1.3586919235e-02,1.7350752372e-01,1.5292316675e-01,8.5863686400e-04,1.1997988913e-03
1294,1.3561292271e-02,1.7318026256e-01,1.5429061651e-01,8.8419840904e-04,1.0047662072e-03
1295,1.3534597912e-02,1.7283937056e-01,1.5285013616e-01,8.6243910482e-04,1.1364843231e-03
1296,1.3509278127e-02,1.7251603212e-01,1.5287460387e-01,8.6501322221e-04,1.0991295567e-03
1297,1.3485756053e-02,1.7221565079e-01,1.5320597589e-01,8.7249348871e-04,1.0284739546e-03
1298,1.3462232739e-02,1.7191525362e-01,1.5175390244e-01,8.5012865020e-04,1.1660064338e-03
1299,1.3437305752e-02,1.7159693129e-01,1.5276664495e-01,8.6937588640e-04,1.0136527708e-03
1300,1.3411793798e-02,1.7127113882e-01,1.5159431100e-01,8.5213244893e-04,1.1155504035e-03
1301,1.3387151527e-02,1.7095645238e-01,1.5155559778e-01,8.5406278959e-04,1.0860227048e-03
1302,1.3363615158e-02,1.7065588851e-01,1.5174306929e-01,8.5977918934e-04,1.0315027321e-03
1303,1.3340149239e-02,1.7035622429e-01,1.5055903792e-01,8.4247952327e-04,1.1372391600e-03
1304,1.3315906549e-02,1.7004664056e-01,1.5130832791e-01,8.5755146574e-04,1.0162797989e-03
1305,1.3291264060e-02,1.6973195132e-01,1.5028306842e-01,8.4273453103e-04,1.1021537939e-03
1306,1.3267063158e-02,1.6942290124e-01,1.5029254556e-01,8.4512971807e-04,1.0679059196e-03
1307,1.3243576236e-02,1.6912296880e-01,1.5028823912e-01,8.4717437858e-04,1.0362985777e-03
1308,1.3220306424e-02,1.6882580891e-01,1.4937584102e-01,8.3405466285e-04,1.1109421030e-03
1309,1.3196695667e-02,1.6852429509e-01,1.4992000163e-01,8.4537360817e-04,1.0150556918e-03
1310,1.3172771314e-02,1.6821877658e-01,1.4896288514e-01,8.3178305067e-04,1.0938061168e-03
1311,1.3148946582e-02,1.6791453026e-01,1.4908841252e-01,8.3635724150e-04,1.0462545324e-03
1312,1.3125535798e-02,1.6761557013e-01,1.4883190393e-01,8.3458394511e-04,1.0437826859e-03
1313,1.3102443642e-02,1.6732067894e-01,1.4821512997e-01,8.2678959006e-04,1.0837652953e-03
1314,1.3079348497e-02,1.6702574957e-01,1.4853361249e-01,8.3447305951e-04,1.0147406720e-03
1315,1.3056076206e-02,1.6672855802e-01,1.4765502512e-01,8.2220998593e-04,1.0851433035e-03
1316,1.3032710929e-02,1.6643017903e-01,1.4789761603e-01,8.2848180318e-04,1.0247745086e-03
1317,1.3009472259e-02,1.6613341682e-01,1.4737930894e-01,8.2209153334e-04,1.0533191962e-03
1318,1.2986473380e-02,1.6583971679e-01,1.4711053669e-01,8.1982696429e-04,1.0530910222e-03
1319,1.2963665211e-02,1.6554845218e-01,1.4711813629e-01,8.2215771545e-04,1.0208738968e-03
1320,1.2940900728e-02,1.6525774542e-01,1.4643874764e-01,8.1323174527e-04,1.0686680907e-03
1321,1.2918087892e-02,1.6496642120e-01,1.4666664600e-01,8.1932230387e-04,1.0106551927e-03
1322,1.2895240196e-02,1.6467465181e-01,1.4598086476e-01,8.1042316742e-04,1.0589555604e-03
1323,1.2872436622e-02,1.6438344587e-01,1.4602874219e-01,8.1358151510e-04,1.0218888056e-03
1324,1.2849758049e-02,1.6409383621e-01,1.4565184712e-01,8.0971664283e-04,1.0344822658e-03
1325,1.2827214469e-02,1.6380595043e-01,1.4534477890e-01,8.0693530617e-04,1.0391818359e-03
1326,1.2804774813e-02,1.6351939179e-01,1.4530584216e-01,8.0849102233e-04,1.0128639406e-03
1327,1.2782388468e-02,1.6323351394e-01,1.4474150538e-01,8.0144341337e-04,1.0477574542e-03
1328,1.2760017001e-02,1.6294782609e-01,1.4485529065e-01,8.0547813559e-04,1.0037753964e-03
1329,1.2737656984e-02,1.6266228445e-01,1.4425539970e-01,7.9791812459e-04,1.0427703382e-03
1330,1.2715331463e-02,1.6237718333e-01,1.4430226386e-01,8.0093345605e-04,1.0065584211e-03
1331,1.2693066619e-02,1.6209285706e-01,1.4384850860e-01,7.9584319610e-04,1.0285916505e-03
1332,1.2670882799e-02,1.6180956550e-01,1.4370313287e-01,7.9577497672e-04,1.0148682632e-03
1333,1.2648782484e-02,1.6152734030e-01,1.4346008003e-01,7.9410366016e-04,1.0126223788e-03
1334,1.2626755973e-02,1.6124605760e-01,1.4311645925e-01,7.9078122508e-04,1.0221785633e-03
